customer_id,txn_date,txn_type,txn_amount
356,2020-03-25T00:00:00.000Z,withdrawal,568
356,2020-03-13T00:00:00.000Z,withdrawal,828
356,2020-01-19T00:00:00.000Z,withdrawal,553
356,2020-04-06T00:00:00.000Z,deposit,953
356,2020-02-11T00:00:00.000Z,purchase,349
142,2020-03-31T00:00:00.000Z,purchase,435
142,2020-03-11T00:00:00.000Z,deposit,480
142,2020-03-08T00:00:00.000Z,deposit,55
142,2020-04-01T00:00:00.000Z,deposit,646
142,2020-01-27T00:00:00.000Z,deposit,861
142,2020-02-10T00:00:00.000Z,withdrawal,441
142,2020-02-19T00:00:00.000Z,purchase,497
142,2020-03-04T00:00:00.000Z,withdrawal,323
81,2020-02-22T00:00:00.000Z,withdrawal,558
81,2020-04-01T00:00:00.000Z,purchase,224
81,2020-03-29T00:00:00.000Z,withdrawal,643
81,2020-04-20T00:00:00.000Z,purchase,473
81,2020-03-04T00:00:00.000Z,deposit,497
81,2020-03-09T00:00:00.000Z,deposit,741
81,2020-03-10T00:00:00.000Z,withdrawal,744
81,2020-04-14T00:00:00.000Z,deposit,494
81,2020-04-11T00:00:00.000Z,purchase,65
81,2020-02-12T00:00:00.000Z,purchase,802
81,2020-04-19T00:00:00.000Z,withdrawal,610
128,2020-04-16T00:00:00.000Z,deposit,895
128,2020-02-11T00:00:00.000Z,purchase,246
128,2020-03-07T00:00:00.000Z,purchase,319
128,2020-03-21T00:00:00.000Z,purchase,601
128,2020-04-06T00:00:00.000Z,purchase,321
128,2020-02-29T00:00:00.000Z,withdrawal,492
128,2020-02-04T00:00:00.000Z,deposit,472
205,2020-01-21T00:00:00.000Z,withdrawal,451
205,2020-02-14T00:00:00.000Z,withdrawal,217
205,2020-01-24T00:00:00.000Z,purchase,249
205,2020-02-03T00:00:00.000Z,deposit,767
205,2020-02-02T00:00:00.000Z,withdrawal,342
205,2020-01-12T00:00:00.000Z,purchase,671
205,2020-02-07T00:00:00.000Z,withdrawal,432
205,2020-01-07T00:00:00.000Z,purchase,361
205,2020-01-19T00:00:00.000Z,deposit,743
205,2020-02-22T00:00:00.000Z,withdrawal,587
205,2020-02-16T00:00:00.000Z,deposit,745
205,2020-01-14T00:00:00.000Z,withdrawal,300
205,2020-02-20T00:00:00.000Z,deposit,560
205,2020-01-17T00:00:00.000Z,deposit,895
205,2020-02-03T00:00:00.000Z,deposit,683
205,2020-01-13T00:00:00.000Z,withdrawal,296
205,2020-03-15T00:00:00.000Z,purchase,144
205,2020-02-15T00:00:00.000Z,deposit,116
380,2020-01-30T00:00:00.000Z,purchase,520
380,2020-03-28T00:00:00.000Z,withdrawal,758
380,2020-03-26T00:00:00.000Z,deposit,77
380,2020-02-17T00:00:00.000Z,deposit,230
380,2020-03-01T00:00:00.000Z,purchase,336
380,2020-03-20T00:00:00.000Z,purchase,219
380,2020-02-16T00:00:00.000Z,deposit,833
380,2020-01-12T00:00:00.000Z,purchase,433
380,2020-02-28T00:00:00.000Z,purchase,758
380,2020-01-17T00:00:00.000Z,deposit,48
380,2020-02-12T00:00:00.000Z,withdrawal,919
380,2020-01-17T00:00:00.000Z,withdrawal,431
380,2020-02-29T00:00:00.000Z,withdrawal,18
380,2020-03-20T00:00:00.000Z,purchase,81
380,2020-03-01T00:00:00.000Z,purchase,864
387,2020-04-13T00:00:00.000Z,withdrawal,217
387,2020-03-16T00:00:00.000Z,deposit,721
387,2020-04-01T00:00:00.000Z,deposit,808
387,2020-03-07T00:00:00.000Z,deposit,761
387,2020-01-29T00:00:00.000Z,deposit,889
387,2020-04-12T00:00:00.000Z,purchase,688
95,2020-03-28T00:00:00.000Z,withdrawal,977
95,2020-02-16T00:00:00.000Z,deposit,706
95,2020-01-05T00:00:00.000Z,deposit,198
95,2020-02-23T00:00:00.000Z,deposit,911
95,2020-02-26T00:00:00.000Z,deposit,930
95,2020-03-22T00:00:00.000Z,deposit,949
95,2020-02-12T00:00:00.000Z,withdrawal,622
95,2020-02-24T00:00:00.000Z,withdrawal,36
95,2020-02-27T00:00:00.000Z,purchase,538
95,2020-02-06T00:00:00.000Z,withdrawal,608
95,2020-03-27T00:00:00.000Z,deposit,978
95,2020-03-30T00:00:00.000Z,purchase,530
95,2020-03-10T00:00:00.000Z,deposit,387
95,2020-03-07T00:00:00.000Z,purchase,321
388,2020-02-21T00:00:00.000Z,purchase,781
388,2020-01-21T00:00:00.000Z,deposit,550
388,2020-03-04T00:00:00.000Z,deposit,472
388,2020-01-11T00:00:00.000Z,deposit,860
388,2020-02-04T00:00:00.000Z,withdrawal,336
388,2020-04-01T00:00:00.000Z,purchase,222
91,2020-03-31T00:00:00.000Z,withdrawal,909
91,2020-02-11T00:00:00.000Z,deposit,426
91,2020-01-22T00:00:00.000Z,deposit,343
91,2020-02-17T00:00:00.000Z,withdrawal,871
91,2020-02-25T00:00:00.000Z,deposit,485
91,2020-03-30T00:00:00.000Z,deposit,486
91,2020-02-25T00:00:00.000Z,purchase,501
91,2020-04-07T00:00:00.000Z,deposit,165
91,2020-02-10T00:00:00.000Z,withdrawal,238
91,2020-03-17T00:00:00.000Z,deposit,23
91,2020-03-14T00:00:00.000Z,purchase,322
91,2020-03-01T00:00:00.000Z,purchase,979
91,2020-02-10T00:00:00.000Z,withdrawal,476
91,2020-01-21T00:00:00.000Z,purchase,883
91,2020-01-22T00:00:00.000Z,withdrawal,145
91,2020-02-12T00:00:00.000Z,deposit,796
91,2020-02-08T00:00:00.000Z,purchase,533
91,2020-01-21T00:00:00.000Z,withdrawal,218
144,2020-02-07T00:00:00.000Z,purchase,315
144,2020-04-02T00:00:00.000Z,purchase,763
144,2020-04-07T00:00:00.000Z,withdrawal,444
144,2020-03-24T00:00:00.000Z,deposit,316
144,2020-01-17T00:00:00.000Z,withdrawal,622
144,2020-04-10T00:00:00.000Z,deposit,230
144,2020-03-31T00:00:00.000Z,deposit,36
144,2020-04-07T00:00:00.000Z,deposit,479
144,2020-04-05T00:00:00.000Z,deposit,104
144,2020-04-07T00:00:00.000Z,purchase,955
144,2020-03-20T00:00:00.000Z,withdrawal,118
144,2020-02-22T00:00:00.000Z,purchase,558
144,2020-02-22T00:00:00.000Z,purchase,947
144,2020-01-22T00:00:00.000Z,withdrawal,672
144,2020-02-18T00:00:00.000Z,withdrawal,725
68,2020-03-03T00:00:00.000Z,purchase,696
68,2020-03-23T00:00:00.000Z,purchase,224
68,2020-03-24T00:00:00.000Z,deposit,234
68,2020-03-08T00:00:00.000Z,deposit,488
68,2020-03-17T00:00:00.000Z,purchase,536
68,2020-02-27T00:00:00.000Z,purchase,296
475,2020-02-28T00:00:00.000Z,withdrawal,952
475,2020-03-24T00:00:00.000Z,deposit,596
475,2020-01-23T00:00:00.000Z,withdrawal,849
475,2020-01-21T00:00:00.000Z,deposit,525
475,2020-03-19T00:00:00.000Z,purchase,4
475,2020-02-11T00:00:00.000Z,deposit,222
475,2020-01-10T00:00:00.000Z,withdrawal,476
475,2020-03-16T00:00:00.000Z,withdrawal,522
475,2020-03-03T00:00:00.000Z,purchase,710
475,2020-01-17T00:00:00.000Z,purchase,72
475,2020-01-09T00:00:00.000Z,deposit,713
475,2020-01-10T00:00:00.000Z,withdrawal,981
475,2020-02-28T00:00:00.000Z,deposit,51
475,2020-03-01T00:00:00.000Z,withdrawal,970
475,2020-03-05T00:00:00.000Z,withdrawal,523
475,2020-03-28T00:00:00.000Z,purchase,439
475,2020-01-26T00:00:00.000Z,purchase,85
475,2020-03-20T00:00:00.000Z,withdrawal,535
475,2020-02-13T00:00:00.000Z,purchase,614
247,2020-03-11T00:00:00.000Z,purchase,317
247,2020-02-04T00:00:00.000Z,deposit,348
247,2020-02-15T00:00:00.000Z,purchase,754
247,2020-03-13T00:00:00.000Z,deposit,132
247,2020-03-28T00:00:00.000Z,withdrawal,95
247,2020-01-02T00:00:00.000Z,deposit,53
120,2020-02-11T00:00:00.000Z,deposit,664
120,2020-03-20T00:00:00.000Z,withdrawal,686
120,2020-03-20T00:00:00.000Z,purchase,145
120,2020-02-10T00:00:00.000Z,deposit,313
120,2020-02-13T00:00:00.000Z,deposit,693
120,2020-02-28T00:00:00.000Z,withdrawal,582
120,2020-04-21T00:00:00.000Z,deposit,229
120,2020-03-01T00:00:00.000Z,purchase,879
120,2020-02-22T00:00:00.000Z,purchase,343
120,2020-02-20T00:00:00.000Z,deposit,402
120,2020-02-09T00:00:00.000Z,withdrawal,374
120,2020-03-03T00:00:00.000Z,withdrawal,418
120,2020-02-17T00:00:00.000Z,purchase,654
120,2020-03-11T00:00:00.000Z,purchase,685
120,2020-04-06T00:00:00.000Z,withdrawal,794
120,2020-02-21T00:00:00.000Z,deposit,970
500,2020-03-25T00:00:00.000Z,deposit,825
500,2020-01-25T00:00:00.000Z,withdrawal,986
500,2020-01-16T00:00:00.000Z,deposit,909
500,2020-03-07T00:00:00.000Z,purchase,452
500,2020-02-01T00:00:00.000Z,deposit,715
500,2020-03-17T00:00:00.000Z,deposit,344
500,2020-03-22T00:00:00.000Z,withdrawal,954
500,2020-03-02T00:00:00.000Z,deposit,862
500,2020-02-07T00:00:00.000Z,purchase,49
500,2020-02-23T00:00:00.000Z,deposit,721
500,2020-01-27T00:00:00.000Z,deposit,214
500,2020-03-01T00:00:00.000Z,purchase,929
500,2020-01-30T00:00:00.000Z,deposit,922
500,2020-01-18T00:00:00.000Z,deposit,308
500,2020-03-11T00:00:00.000Z,purchase,426
384,2020-02-19T00:00:00.000Z,purchase,425
384,2020-02-09T00:00:00.000Z,withdrawal,835
384,2020-03-14T00:00:00.000Z,purchase,981
384,2020-03-31T00:00:00.000Z,withdrawal,220
384,2020-02-15T00:00:00.000Z,deposit,600
384,2020-01-30T00:00:00.000Z,purchase,245
384,2020-03-01T00:00:00.000Z,deposit,654
384,2020-01-21T00:00:00.000Z,purchase,117
384,2020-02-26T00:00:00.000Z,deposit,635
384,2020-02-26T00:00:00.000Z,purchase,460
384,2020-02-27T00:00:00.000Z,purchase,447
384,2020-02-06T00:00:00.000Z,purchase,976
384,2020-03-03T00:00:00.000Z,withdrawal,363
384,2020-02-07T00:00:00.000Z,withdrawal,568
384,2020-03-23T00:00:00.000Z,deposit,869
311,2020-04-02T00:00:00.000Z,deposit,207
311,2020-02-11T00:00:00.000Z,deposit,476
311,2020-03-08T00:00:00.000Z,withdrawal,832
311,2020-02-09T00:00:00.000Z,withdrawal,607
311,2020-03-12T00:00:00.000Z,withdrawal,853
311,2020-04-15T00:00:00.000Z,purchase,307
311,2020-02-21T00:00:00.000Z,deposit,827
311,2020-01-25T00:00:00.000Z,purchase,994
311,2020-03-15T00:00:00.000Z,purchase,276
311,2020-01-28T00:00:00.000Z,deposit,386
287,2020-04-11T00:00:00.000Z,withdrawal,476
287,2020-03-16T00:00:00.000Z,withdrawal,932
287,2020-02-26T00:00:00.000Z,purchase,568
287,2020-03-06T00:00:00.000Z,deposit,38
287,2020-03-28T00:00:00.000Z,purchase,538
287,2020-02-05T00:00:00.000Z,purchase,227
287,2020-04-09T00:00:00.000Z,purchase,816
287,2020-02-01T00:00:00.000Z,deposit,966
287,2020-03-13T00:00:00.000Z,deposit,971
287,2020-03-14T00:00:00.000Z,deposit,518
112,2020-03-18T00:00:00.000Z,purchase,322
112,2020-02-29T00:00:00.000Z,withdrawal,122
112,2020-03-04T00:00:00.000Z,purchase,523
112,2020-03-24T00:00:00.000Z,withdrawal,164
112,2020-02-29T00:00:00.000Z,withdrawal,954
112,2020-02-21T00:00:00.000Z,deposit,317
112,2020-02-09T00:00:00.000Z,deposit,707
284,2020-03-27T00:00:00.000Z,deposit,712
284,2020-03-05T00:00:00.000Z,deposit,306
284,2020-02-18T00:00:00.000Z,withdrawal,500
284,2020-02-14T00:00:00.000Z,purchase,586
284,2020-03-04T00:00:00.000Z,purchase,852
284,2020-02-02T00:00:00.000Z,withdrawal,324
284,2020-02-11T00:00:00.000Z,purchase,210
284,2020-04-23T00:00:00.000Z,deposit,735
284,2020-03-06T00:00:00.000Z,purchase,16
284,2020-02-05T00:00:00.000Z,purchase,687
284,2020-03-07T00:00:00.000Z,withdrawal,646
284,2020-04-10T00:00:00.000Z,deposit,356
284,2020-02-11T00:00:00.000Z,withdrawal,574
284,2020-02-22T00:00:00.000Z,deposit,290
284,2020-02-02T00:00:00.000Z,deposit,862
284,2020-03-06T00:00:00.000Z,purchase,407
284,2020-04-07T00:00:00.000Z,withdrawal,741
284,2020-02-11T00:00:00.000Z,purchase,836
284,2020-02-24T00:00:00.000Z,purchase,294
284,2020-04-01T00:00:00.000Z,purchase,903
284,2020-03-10T00:00:00.000Z,deposit,679
67,2020-02-05T00:00:00.000Z,deposit,748
67,2020-03-01T00:00:00.000Z,purchase,770
67,2020-01-26T00:00:00.000Z,deposit,684
67,2020-02-07T00:00:00.000Z,purchase,393
67,2020-01-23T00:00:00.000Z,deposit,705
67,2020-04-06T00:00:00.000Z,purchase,230
67,2020-03-01T00:00:00.000Z,deposit,873
67,2020-04-09T00:00:00.000Z,purchase,751
67,2020-04-09T00:00:00.000Z,purchase,191
67,2020-02-18T00:00:00.000Z,deposit,617
67,2020-01-23T00:00:00.000Z,deposit,125
67,2020-03-18T00:00:00.000Z,withdrawal,907
67,2020-03-24T00:00:00.000Z,deposit,289
67,2020-04-02T00:00:00.000Z,deposit,344
70,2020-01-28T00:00:00.000Z,withdrawal,591
70,2020-03-18T00:00:00.000Z,withdrawal,62
70,2020-03-29T00:00:00.000Z,withdrawal,165
70,2020-03-17T00:00:00.000Z,deposit,337
70,2020-01-17T00:00:00.000Z,withdrawal,265
70,2020-02-13T00:00:00.000Z,deposit,659
70,2020-02-11T00:00:00.000Z,deposit,221
70,2020-01-31T00:00:00.000Z,withdrawal,117
70,2020-03-22T00:00:00.000Z,withdrawal,934
70,2020-01-26T00:00:00.000Z,purchase,602
70,2020-03-09T00:00:00.000Z,withdrawal,927
70,2020-01-22T00:00:00.000Z,deposit,205
70,2020-02-25T00:00:00.000Z,purchase,359
236,2020-03-14T00:00:00.000Z,deposit,347
236,2020-04-01T00:00:00.000Z,purchase,501
236,2020-02-25T00:00:00.000Z,withdrawal,170
236,2020-02-05T00:00:00.000Z,deposit,335
236,2020-03-25T00:00:00.000Z,withdrawal,966
236,2020-03-23T00:00:00.000Z,deposit,419
236,2020-03-07T00:00:00.000Z,deposit,836
236,2020-02-18T00:00:00.000Z,deposit,538
236,2020-03-19T00:00:00.000Z,withdrawal,771
236,2020-04-10T00:00:00.000Z,withdrawal,73
236,2020-04-14T00:00:00.000Z,purchase,450
234,2020-02-01T00:00:00.000Z,withdrawal,110
234,2020-03-06T00:00:00.000Z,purchase,875
234,2020-01-24T00:00:00.000Z,purchase,76
234,2020-01-04T00:00:00.000Z,purchase,134
234,2020-03-09T00:00:00.000Z,purchase,701
234,2020-01-04T00:00:00.000Z,deposit,295
234,2020-02-02T00:00:00.000Z,withdrawal,250
234,2020-01-28T00:00:00.000Z,purchase,2
234,2020-03-03T00:00:00.000Z,purchase,325
234,2020-03-17T00:00:00.000Z,withdrawal,745
234,2020-02-29T00:00:00.000Z,deposit,927
234,2020-03-13T00:00:00.000Z,deposit,904
234,2020-02-22T00:00:00.000Z,deposit,567
234,2020-02-18T00:00:00.000Z,purchase,834
234,2020-03-20T00:00:00.000Z,withdrawal,494
234,2020-01-06T00:00:00.000Z,deposit,418
234,2020-03-15T00:00:00.000Z,deposit,656
234,2020-03-09T00:00:00.000Z,purchase,426
234,2020-03-29T00:00:00.000Z,purchase,592
234,2020-02-24T00:00:00.000Z,deposit,222
234,2020-01-16T00:00:00.000Z,purchase,937
420,2020-02-10T00:00:00.000Z,purchase,430
420,2020-04-12T00:00:00.000Z,deposit,641
420,2020-03-24T00:00:00.000Z,purchase,143
420,2020-04-21T00:00:00.000Z,deposit,486
420,2020-02-28T00:00:00.000Z,deposit,28
420,2020-04-16T00:00:00.000Z,withdrawal,313
420,2020-04-09T00:00:00.000Z,purchase,435
420,2020-02-14T00:00:00.000Z,purchase,278
420,2020-01-24T00:00:00.000Z,purchase,431
420,2020-02-21T00:00:00.000Z,purchase,796
420,2020-03-07T00:00:00.000Z,withdrawal,103
420,2020-03-06T00:00:00.000Z,withdrawal,500
420,2020-03-05T00:00:00.000Z,deposit,406
420,2020-02-23T00:00:00.000Z,withdrawal,361
430,2020-02-29T00:00:00.000Z,deposit,743
430,2020-01-29T00:00:00.000Z,withdrawal,388
430,2020-01-25T00:00:00.000Z,withdrawal,449
430,2020-03-09T00:00:00.000Z,withdrawal,968
430,2020-02-26T00:00:00.000Z,purchase,332
430,2020-03-23T00:00:00.000Z,purchase,761
330,2020-03-11T00:00:00.000Z,purchase,43
330,2020-03-01T00:00:00.000Z,purchase,640
330,2020-04-04T00:00:00.000Z,purchase,808
330,2020-03-31T00:00:00.000Z,withdrawal,622
330,2020-03-05T00:00:00.000Z,deposit,871
330,2020-03-25T00:00:00.000Z,purchase,943
330,2020-03-13T00:00:00.000Z,deposit,40
330,2020-02-28T00:00:00.000Z,purchase,140
330,2020-03-08T00:00:00.000Z,deposit,356
330,2020-02-19T00:00:00.000Z,deposit,498
330,2020-02-09T00:00:00.000Z,deposit,771
330,2020-02-18T00:00:00.000Z,withdrawal,856
330,2020-01-28T00:00:00.000Z,deposit,286
330,2020-03-24T00:00:00.000Z,purchase,784
162,2020-02-08T00:00:00.000Z,purchase,186
162,2020-02-01T00:00:00.000Z,deposit,847
394,2020-01-19T00:00:00.000Z,deposit,798
394,2020-02-05T00:00:00.000Z,purchase,313
394,2020-01-27T00:00:00.000Z,deposit,965
394,2020-02-16T00:00:00.000Z,purchase,468
394,2020-03-14T00:00:00.000Z,withdrawal,570
394,2020-01-14T00:00:00.000Z,withdrawal,294
394,2020-03-16T00:00:00.000Z,withdrawal,654
394,2020-02-09T00:00:00.000Z,deposit,259
394,2020-01-11T00:00:00.000Z,purchase,218
394,2020-02-19T00:00:00.000Z,deposit,769
394,2020-01-07T00:00:00.000Z,deposit,255
394,2020-01-04T00:00:00.000Z,deposit,908
394,2020-02-01T00:00:00.000Z,purchase,850
394,2020-02-21T00:00:00.000Z,purchase,839
394,2020-02-28T00:00:00.000Z,deposit,818
217,2020-02-21T00:00:00.000Z,deposit,475
217,2020-01-17T00:00:00.000Z,deposit,847
217,2020-03-26T00:00:00.000Z,deposit,35
217,2020-02-23T00:00:00.000Z,withdrawal,582
217,2020-02-17T00:00:00.000Z,deposit,299
217,2020-01-17T00:00:00.000Z,withdrawal,667
217,2020-01-23T00:00:00.000Z,deposit,188
217,2020-02-29T00:00:00.000Z,deposit,622
217,2020-03-15T00:00:00.000Z,deposit,713
217,2020-01-09T00:00:00.000Z,withdrawal,281
217,2020-02-26T00:00:00.000Z,withdrawal,99
217,2020-03-25T00:00:00.000Z,purchase,487
217,2020-02-15T00:00:00.000Z,purchase,15
217,2020-03-13T00:00:00.000Z,withdrawal,555
217,2020-02-01T00:00:00.000Z,deposit,304
217,2020-03-27T00:00:00.000Z,withdrawal,951
217,2020-02-16T00:00:00.000Z,withdrawal,909
217,2020-02-13T00:00:00.000Z,deposit,874
217,2020-03-31T00:00:00.000Z,purchase,585
5,2020-03-31T00:00:00.000Z,purchase,783
5,2020-03-26T00:00:00.000Z,withdrawal,786
5,2020-04-02T00:00:00.000Z,withdrawal,490
5,2020-01-25T00:00:00.000Z,deposit,806
5,2020-03-29T00:00:00.000Z,purchase,852
5,2020-03-27T00:00:00.000Z,deposit,412
5,2020-03-19T00:00:00.000Z,deposit,718
5,2020-03-27T00:00:00.000Z,withdrawal,700
5,2020-01-31T00:00:00.000Z,withdrawal,826
5,2020-03-02T00:00:00.000Z,purchase,886
382,2020-03-26T00:00:00.000Z,deposit,499
382,2020-02-11T00:00:00.000Z,purchase,59
382,2020-03-29T00:00:00.000Z,deposit,340
382,2020-03-07T00:00:00.000Z,withdrawal,64
382,2020-03-31T00:00:00.000Z,deposit,39
382,2020-03-18T00:00:00.000Z,withdrawal,386
382,2020-02-17T00:00:00.000Z,deposit,866
382,2020-01-22T00:00:00.000Z,withdrawal,410
382,2020-01-10T00:00:00.000Z,deposit,95
382,2020-02-22T00:00:00.000Z,withdrawal,579
382,2020-02-27T00:00:00.000Z,withdrawal,736
382,2020-01-03T00:00:00.000Z,purchase,512
382,2020-03-01T00:00:00.000Z,purchase,374
137,2020-02-16T00:00:00.000Z,purchase,752
137,2020-01-20T00:00:00.000Z,purchase,403
137,2020-01-23T00:00:00.000Z,purchase,82
327,2020-03-14T00:00:00.000Z,purchase,680
327,2020-03-27T00:00:00.000Z,deposit,624
327,2020-03-22T00:00:00.000Z,purchase,562
327,2020-01-22T00:00:00.000Z,deposit,620
327,2020-03-27T00:00:00.000Z,purchase,465
412,2020-02-19T00:00:00.000Z,withdrawal,114
412,2020-01-03T00:00:00.000Z,purchase,242
412,2020-01-06T00:00:00.000Z,deposit,583
257,2020-03-18T00:00:00.000Z,withdrawal,31
257,2020-03-20T00:00:00.000Z,deposit,769
257,2020-03-19T00:00:00.000Z,deposit,401
257,2020-02-13T00:00:00.000Z,withdrawal,319
257,2020-02-24T00:00:00.000Z,purchase,546
257,2020-03-16T00:00:00.000Z,purchase,53
257,2020-02-28T00:00:00.000Z,withdrawal,681
257,2020-03-03T00:00:00.000Z,deposit,815
257,2020-02-22T00:00:00.000Z,deposit,501
257,2020-03-07T00:00:00.000Z,withdrawal,105
257,2020-02-19T00:00:00.000Z,purchase,929
257,2020-02-17T00:00:00.000Z,deposit,13
257,2020-04-13T00:00:00.000Z,purchase,504
257,2020-01-27T00:00:00.000Z,withdrawal,79
257,2020-03-01T00:00:00.000Z,withdrawal,659
257,2020-02-04T00:00:00.000Z,purchase,62
416,2020-04-07T00:00:00.000Z,deposit,675
416,2020-03-13T00:00:00.000Z,purchase,144
416,2020-02-20T00:00:00.000Z,purchase,186
416,2020-02-02T00:00:00.000Z,deposit,996
416,2020-02-03T00:00:00.000Z,withdrawal,990
416,2020-03-11T00:00:00.000Z,deposit,407
416,2020-03-10T00:00:00.000Z,deposit,904
416,2020-03-14T00:00:00.000Z,deposit,791
416,2020-03-23T00:00:00.000Z,deposit,660
416,2020-02-17T00:00:00.000Z,deposit,990
416,2020-02-10T00:00:00.000Z,deposit,699
416,2020-03-27T00:00:00.000Z,purchase,584
416,2020-04-10T00:00:00.000Z,purchase,70
416,2020-02-03T00:00:00.000Z,withdrawal,806
416,2020-02-12T00:00:00.000Z,deposit,256
416,2020-03-24T00:00:00.000Z,purchase,425
416,2020-04-04T00:00:00.000Z,purchase,183
416,2020-04-03T00:00:00.000Z,deposit,152
320,2020-02-23T00:00:00.000Z,purchase,216
320,2020-02-23T00:00:00.000Z,purchase,440
320,2020-01-11T00:00:00.000Z,deposit,2
320,2020-03-08T00:00:00.000Z,deposit,538
320,2020-02-10T00:00:00.000Z,deposit,224
320,2020-01-24T00:00:00.000Z,deposit,782
320,2020-04-03T00:00:00.000Z,deposit,267
320,2020-03-27T00:00:00.000Z,purchase,208
320,2020-02-24T00:00:00.000Z,purchase,575
320,2020-02-25T00:00:00.000Z,withdrawal,408
320,2020-01-19T00:00:00.000Z,deposit,917
320,2020-02-07T00:00:00.000Z,deposit,898
320,2020-04-07T00:00:00.000Z,deposit,345
109,2020-02-05T00:00:00.000Z,deposit,717
109,2020-02-08T00:00:00.000Z,deposit,578
109,2020-02-03T00:00:00.000Z,deposit,767
348,2020-04-14T00:00:00.000Z,deposit,329
348,2020-02-06T00:00:00.000Z,deposit,885
348,2020-03-12T00:00:00.000Z,deposit,454
348,2020-03-16T00:00:00.000Z,purchase,255
348,2020-03-13T00:00:00.000Z,withdrawal,468
348,2020-04-16T00:00:00.000Z,purchase,845
348,2020-01-30T00:00:00.000Z,purchase,797
348,2020-04-15T00:00:00.000Z,deposit,719
375,2020-03-03T00:00:00.000Z,withdrawal,798
375,2020-02-17T00:00:00.000Z,purchase,464
375,2020-04-11T00:00:00.000Z,withdrawal,851
375,2020-03-28T00:00:00.000Z,deposit,30
375,2020-02-09T00:00:00.000Z,deposit,169
375,2020-02-03T00:00:00.000Z,deposit,683
375,2020-02-03T00:00:00.000Z,withdrawal,707
344,2020-02-21T00:00:00.000Z,deposit,945
344,2020-03-07T00:00:00.000Z,purchase,3
344,2020-01-26T00:00:00.000Z,withdrawal,831
344,2020-02-09T00:00:00.000Z,deposit,553
344,2020-03-27T00:00:00.000Z,withdrawal,103
344,2020-01-15T00:00:00.000Z,deposit,368
344,2020-02-07T00:00:00.000Z,deposit,937
344,2020-03-03T00:00:00.000Z,withdrawal,981
344,2020-01-11T00:00:00.000Z,withdrawal,148
344,2020-02-29T00:00:00.000Z,deposit,90
344,2020-03-19T00:00:00.000Z,deposit,704
344,2020-02-05T00:00:00.000Z,withdrawal,459
344,2020-01-20T00:00:00.000Z,withdrawal,855
344,2020-02-19T00:00:00.000Z,purchase,591
344,2020-03-12T00:00:00.000Z,deposit,416
344,2020-03-27T00:00:00.000Z,deposit,308
344,2020-01-16T00:00:00.000Z,withdrawal,282
344,2020-03-13T00:00:00.000Z,deposit,629
344,2020-02-13T00:00:00.000Z,purchase,596
344,2020-02-23T00:00:00.000Z,deposit,558
261,2020-03-02T00:00:00.000Z,purchase,778
261,2020-02-20T00:00:00.000Z,withdrawal,339
261,2020-02-14T00:00:00.000Z,deposit,27
261,2020-03-07T00:00:00.000Z,withdrawal,959
261,2020-02-04T00:00:00.000Z,deposit,974
261,2020-04-05T00:00:00.000Z,deposit,298
166,2020-04-06T00:00:00.000Z,deposit,185
166,2020-04-13T00:00:00.000Z,deposit,295
166,2020-02-13T00:00:00.000Z,deposit,589
166,2020-03-25T00:00:00.000Z,withdrawal,528
166,2020-03-11T00:00:00.000Z,deposit,285
367,2020-02-16T00:00:00.000Z,deposit,595
367,2020-04-11T00:00:00.000Z,withdrawal,144
367,2020-04-06T00:00:00.000Z,deposit,355
367,2020-02-24T00:00:00.000Z,purchase,335
367,2020-02-07T00:00:00.000Z,purchase,693
367,2020-04-18T00:00:00.000Z,deposit,499
367,2020-03-06T00:00:00.000Z,withdrawal,779
367,2020-02-08T00:00:00.000Z,withdrawal,460
367,2020-02-16T00:00:00.000Z,withdrawal,394
367,2020-02-17T00:00:00.000Z,deposit,581
367,2020-03-17T00:00:00.000Z,withdrawal,84
367,2020-04-05T00:00:00.000Z,deposit,694
367,2020-03-12T00:00:00.000Z,withdrawal,784
367,2020-03-03T00:00:00.000Z,withdrawal,987
352,2020-03-14T00:00:00.000Z,purchase,250
352,2020-03-12T00:00:00.000Z,withdrawal,699
352,2020-03-20T00:00:00.000Z,deposit,787
352,2020-04-14T00:00:00.000Z,deposit,379
352,2020-02-13T00:00:00.000Z,purchase,579
352,2020-02-20T00:00:00.000Z,purchase,460
352,2020-02-07T00:00:00.000Z,withdrawal,989
352,2020-04-11T00:00:00.000Z,purchase,874
108,2020-04-05T00:00:00.000Z,deposit,737
108,2020-04-18T00:00:00.000Z,deposit,990
108,2020-04-05T00:00:00.000Z,purchase,335
108,2020-04-25T00:00:00.000Z,deposit,184
108,2020-03-26T00:00:00.000Z,deposit,808
108,2020-02-12T00:00:00.000Z,purchase,529
108,2020-04-08T00:00:00.000Z,purchase,163
108,2020-04-18T00:00:00.000Z,withdrawal,279
108,2020-02-27T00:00:00.000Z,deposit,737
481,2020-01-13T00:00:00.000Z,withdrawal,42
481,2020-01-08T00:00:00.000Z,purchase,790
481,2020-02-27T00:00:00.000Z,purchase,507
481,2020-03-25T00:00:00.000Z,deposit,39
481,2020-03-09T00:00:00.000Z,withdrawal,431
481,2020-01-08T00:00:00.000Z,purchase,606
481,2020-02-17T00:00:00.000Z,withdrawal,123
481,2020-03-16T00:00:00.000Z,withdrawal,179
